LIFESCI 3EP3S - Life Sciences Applied Placement,LIFESCI,3EP3S,We,18:0 PM,19:0 PM,MDCL 1010,Sunita Nadella
LIFESCI 3EP3S - Life Sciences Applied Placement,LIFESCI,3EP3S,We,18:0 PM,19:0 PM,MDCL 1010,Sunita Nadella
LIFESCI 3EP3S - Life Sciences Applied Placement,LIFESCI,3EP3S,We,18:0 PM,19:0 PM,MDCL 1010,Sunita Nadella
LIFESCI 3EP3S - Life Sciences Applied Placement,LIFESCI,3EP3S,We,18:0 PM,19:0 PM,MDCL 1010,Sunita Nadella
LIFESCI 3J03 - Human Biomechanics,LIFESCI,3J03,Mo,10:30 AM,11:20 AM,ABB 102,James Dowling
LIFESCI 3J03 - Human Biomechanics,LIFESCI,3J03,We,10:30 AM,11:20 AM,ABB 102,James Dowling
LIFESCI 3J03 - Human Biomechanics,LIFESCI,3J03,Th,10:30 AM,11:20 AM,ABB 102,James Dowling
LIFESCI 3RP3 - Life Sciences Research Practicum,LIFESCI,3RP3,Fr,15:30 PM,16:20 PM,BSB B142,Sunita Nadella
LIFESCI 3XX3 - Peer Mentoring in Science Communication,LIFESCI,3XX3,We,19:0 PM,22:0 PM,BSB 117,"Kris Knorr, Ryan Belowitz"
LIFESCI 3XX3 - Peer Mentoring in Science Communication,LIFESCI,3XX3,We,19:0 PM,22:0 PM,BSB B155,"Kris Knorr, Ryan Belowitz"
LIFESCI 3XX3 - Peer Mentoring in Science Communication,LIFESCI,3XX3,We,19:0 PM,22:0 PM,BSB 117,"Kris Knorr, Ryan Belowitz"
LIFESCI 3Z03 - Life Sciences Inquiry,LIFESCI,3Z03,Tu,8:30 AM,11:30 AM,HH 217,Rita Patel
Naturopathic Medicine,LIFESCI,False,Fr,15:30 PM,16:20 PM,BSB B140,Sunita Nadella
LIFESCI 4A03 - Independent Study,LIFESCI,4A03,Fr,15:30 PM,16:20 PM,BSB B136,Sunita Nadella
LIFESCI 4B06A - Independent Project,LIFESCI,4B06A,Fr,15:30 PM,16:20 PM,BSB B136,Sunita Nadella
LIFESCI 4C09A - Independent Thesis,LIFESCI,4C09A,We,18:0 PM,19:0 PM,MDCL 1010,Sunita Nadella
LIFESCI 4C09A - Independent Thesis,LIFESCI,4C09A,We,18:0 PM,19:0 PM,MDCL 1010,Sunita Nadella
LIFESCI 4C09A - Independent Thesis,LIFESCI,4C09A,We,18:0 PM,19:0 PM,MDCL 1010,Sunita Nadella
LIFESCI 4C09A - Independent Thesis,LIFESCI,4C09A,We,18:0 PM,19:0 PM,MDCL 1010,Sunita Nadella
LIFESCI 4C09A - Independent Thesis,LIFESCI,4C09A,We,18:0 PM,19:0 PM,MDCL 1010,Sunita Nadella
LIFESCI 4C09A - Independent Thesis,LIFESCI,4C09A,We,18:0 PM,19:0 PM,MDCL 1010,Sunita Nadella
LIFESCI 4C09A - Independent Thesis,LIFESCI,4C09A,We,18:0 PM,19:0 PM,MDCL 1010,Sunita Nadella
LIFESCI 4EP6A - Life Sciences Advanced Placement,LIFESCI,4EP6A,We,11:30 AM,14:20 PM,BSB B140,Daniel Shun Chung Yang
LIFESCI 4M03 - Research Seminar,LIFESCI,4M03,Mo,11:30 AM,13:20 PM,ABB 166,Janet Pritchard
LIFESCI 4W03 - Advanced Topics in Nutrition,LIFESCI,4W03,Tu,9:30 AM,11:20 AM,BSB 115,Ayesha Khan
MECHTRON 3TA4 - Embedded Systems Design I,MECHTRON,3TA4,Mo,12:30 PM,13:20 PM,T13 125,Mark Lawford
MECHTRON 3TA4 - Embedded Systems Design I,MECHTRON,3TA4,Mo,12:30 PM,13:20 PM,T13 125,Mark Lawford
MECHTRON 3TA4 - Embedded Systems Design I,MECHTRON,3TA4,Mo,12:30 PM,13:20 PM,T13 125,Mark Lawford
MECHTRON 3TA4 - Embedded Systems Design I,MECHTRON,3TA4,Tu,13:30 PM,14:20 PM,T13 125,Mark Lawford
MECHTRON 3TA4 - Embedded Systems Design I,MECHTRON,3TA4,Tu,13:30 PM,14:20 PM,T13 125,Mark Lawford
MECHTRON 3TA4 - Embedded Systems Design I,MECHTRON,3TA4,Tu,13:30 PM,14:20 PM,T13 125,Mark Lawford
MECHTRON 3TA4 - Embedded Systems Design I,MECHTRON,3TA4,Th,12:30 PM,13:20 PM,T13 125,Mark Lawford
MECHTRON 3TA4 - Embedded Systems Design I,MECHTRON,3TA4,Th,12:30 PM,13:20 PM,T13 125,Mark Lawford
MECHTRON 3TA4 - Embedded Systems Design I,MECHTRON,3TA4,Th,12:30 PM,13:20 PM,T13 125,Mark Lawford
MECHTRON 4AA4 - Real-Time Systems and Control Applications,MECHTRON,4AA4,Mo,11:30 AM,12:20 PM,ITB AB102,Asghar Bokhari
MECHTRON 4AA4 - Real-Time Systems and Control Applications,MECHTRON,4AA4,Mo,14:30 PM,17:20 PM,ITB 134,Asghar Bokhari
MECHTRON 4AA4 - Real-Time Systems and Control Applications,MECHTRON,4AA4,Tu,14:30 PM,17:20 PM,ITB 134,Asghar Bokhari
MECHTRON 4AA4 - Real-Time Systems and Control Applications,MECHTRON,4AA4,We,11:30 AM,12:20 PM,ITB AB102,Asghar Bokhari
MECHTRON 4AA4 - Real-Time Systems and Control Applications,MECHTRON,4AA4,We,14:30 PM,17:20 PM,ITB 134,Asghar Bokhari
MECHTRON 4AA4 - Real-Time Systems and Control Applications,MECHTRON,4AA4,Th,14:30 PM,17:20 PM,ITB 134,Asghar Bokhari
MECHTRON 4AA4 - Real-Time Systems and Control Applications,MECHTRON,4AA4,Fr,14:30 PM,17:20 PM,ITB 134,Asghar Bokhari
MECHTRON 4TB6A - Mechatronics Capstone Design Project,MECHTRON,4TB6A,Tu,8:30 AM,9:20 AM,KTH B135,Alan Wassyng
MECHTRON 4TB6A - Mechatronics Capstone Design Project,MECHTRON,4TB6A,Th,8:30 AM,9:20 AM,KTH B135,Alan Wassyng
MECHTRON 4TB6A - Mechatronics Capstone Design Project,MECHTRON,4TB6A,Fr,8:30 AM,9:20 AM,KTH B135,Alan Wassyng
MEDRADSC 1C03 - Introduction to Physics for Medical Radiation Sciences,MEDRADSC,1C03,Mo,15:30 PM,16:20 PM,ITB 137,Michael Farquharson
MEDRADSC 1C03 - Introduction to Physics for Medical Radiation Sciences,MEDRADSC,1C03,Tu,16:30 PM,17:20 PM,ITB 137,Michael Farquharson
MEDRADSC 1C03 - Introduction to Physics for Medical Radiation Sciences,MEDRADSC,1C03,Th,15:30 PM,16:20 PM,ITB 137,Michael Farquharson
MEDRADSC 1F03 - Professions in Medical Radiation Sciences,MEDRADSC,1F03,Mo,9:30 AM,10:20 AM,MDCL 1110,Tara Blaszynski
MEDRADSC 1F03 - Professions in Medical Radiation Sciences,MEDRADSC,1F03,We,9:30 AM,10:20 AM,MDCL 1110,Tara Blaszynski
MEDRADSC 2D03 - Relational Anatomy I,MEDRADSC,2D03,Mo,14:30 PM,15:20 PM,IAHS 143,Leslie Murray
MEDRADSC 2D03 - Relational Anatomy I,MEDRADSC,2D03,We,14:30 PM,15:20 PM,IAHS 143,Leslie Murray
MEDRADSC 2G03 - Radiographic Skills I,MEDRADSC,2G03,Mo,8:30 AM,9:30 AM,IAHS 242,Alana Trainor
MEDRADSC 2I03 - Pathology and Procedures I,MEDRADSC,2I03,Mo,13:30 PM,14:30 PM,IAHS 242,Leslie Murray
MEDRADSC 2I03 - Pathology and Procedures I,MEDRADSC,2I03,We,13:30 PM,14:30 PM,IAHS 242,Leslie Murray
MEDRADSC 2K03 - Applied Sonographic Physics and Instrumentation I,MEDRADSC,2K03,Mo,13:30 PM,14:20 PM,IAHS 142,Darrin Cournoyea
MEDRADSC 2K03 - Applied Sonographic Physics and Instrumentation I,MEDRADSC,2K03,We,13:30 PM,14:20 PM,IAHS 142,Darrin Cournoyea
MEDRADSC 2L03 - Abdominal Ultrasonography I,MEDRADSC,2L03,We,14:30 PM,15:20 PM,IAHS 142,Regy Mathew
MEDRADSC 2M03 - Obstetrical and Gynecologic Ultrasonography I,MEDRADSC,2M03,Mo,10:30 AM,12:30 PM,IAHS 363,Laura Thomas
MEDRADSC 2M03 - Obstetrical and Gynecologic Ultrasonography I,MEDRADSC,2M03,Tu,12:30 PM,13:20 PM,IAHS 363,Laura Thomas
MEDRADSC 2N03 - Sonographic Skills I,MEDRADSC,2N03,Mo,8:30 AM,9:30 AM,IAHS 142,Laura Thomas
MEDRADSC 2S03 - Clinical Oncology I,MEDRADSC,2S03,Th,10:30 AM,12:20 PM,IAHS 360,Tara Blaszynski
MEDRADSC 2U03 - Radiation Therapy Skills I,MEDRADSC,2U03,Mo,11:30 AM,12:20 PM,IAHS 360,Dawn Danko
MEDRADSC 2W03 - Physics and Instrumentation for Radiation Therapy,MEDRADSC,2W03,Mo,8:30 AM,10:30 AM,IAHS 360,Orest Ostapiak
MEDRADSC 2W03 - Physics and Instrumentation for Radiation Therapy,MEDRADSC,2W03,Fr,8:30 AM,10:30 AM,IAHS 360,Orest Ostapiak
MEDRADSC 2Y03 - Radiographic Imaging and Instrumentation I,MEDRADSC,2Y03,Tu,8:30 AM,9:30 AM,IAHS 143,Renata Lumsden
MEDRADSC 3G03 - Radiographic Imaging and Instrumentation II,MEDRADSC,3G03,Fr,13:30 PM,14:20 PM,IAHS 242,Dwight Mountford
MEDRADSC 3G03 - Radiographic Imaging and Instrumentation II,MEDRADSC,3G03,Fr,14:30 PM,15:20 PM,IAHS B114,Dwight Mountford
MEDRADSC 3G03 - Radiographic Imaging and Instrumentation II,MEDRADSC,3G03,Fr,15:30 PM,16:20 PM,IAHS B114,Dwight Mountford
MEDRADSC 3I03 - Relational Anatomy II,MEDRADSC,3I03,Fr,8:30 AM,9:30 AM,ONLINE Class,Alana Trainor
MEDRADSC 3J03 - Pathology and Procedures II,MEDRADSC,3J03,Mo,10:30 AM,11:30 AM,IAHS 240,Sandra Charbonneau
MEDRADSC 3N03 - Vascular Ultrasonography,MEDRADSC,3N03,Tu,10:30 AM,11:20 AM,ONLINE Class,Darrin Cournoyea
MEDRADSC 3R03 - Musculoskeletal Ultrasonography,MEDRADSC,3R03,Mo,13:30 PM,15:20 PM,IAHS 146,Laura Thomas
MEDRADSC 3S03 - Treatment Planning I,MEDRADSC,3S03,Tu,12:30 PM,14:30 PM,IAHS 360,Dawn Danko
MEDRADSC 3U03 - Radiation Protection and Radiation Biology in Radiation Therapy,MEDRADSC,3U03,Tu,8:30 AM,10:30 AM,IAHS 363,Joseph Hayward
MEDPHYS 2B03 - Introductory Electricity and Magnetism,MEDPHYS,2B03,Mo,10:30 AM,11:20 AM,BSB B135,Jonathan Bradley
MEDPHYS 2B03 - Introductory Electricity and Magnetism,MEDPHYS,2B03,We,10:30 AM,11:20 AM,BSB B135,Jonathan Bradley
MEDPHYS 2B03 - Introductory Electricity and Magnetism,MEDPHYS,2B03,Th,10:30 AM,11:20 AM,BSB B135,Jonathan Bradley
MEDPHYS 3C03 - Operational Health Physics: Laboratory & Communication,MEDPHYS,3C03,Mo,13:30 PM,14:20 PM,GS 101,David Chettle
MEDPHYS 4B03 - Radioactivity and Radiation Interactions,MEDPHYS,4B03,Mo,14:30 PM,15:20 PM,BSB 117,David Chettle
MEDPHYS 4B03 - Radioactivity and Radiation Interactions,MEDPHYS,4B03,We,14:30 PM,15:20 PM,BSB 117,David Chettle
MEDPHYS 4B03 - Radioactivity and Radiation Interactions,MEDPHYS,4B03,Fr,16:30 PM,17:20 PM,BSB 117,David Chettle
MEDPHYS 4D03 - Imaging in Medicine and Biology,MEDPHYS,4D03,Tu,12:30 PM,13:20 PM,ABB 162,Nicholas Bock
MEDPHYS 4D03 - Imaging in Medicine and Biology,MEDPHYS,4D03,We,12:30 PM,13:20 PM,ABB 162,Nicholas Bock
MEDPHYS 4F03 - Fundamentals of Health Physics,MEDPHYS,4F03,Mo,11:30 AM,12:20 PM,HH 217,David Tucker
MEDPHYS 4F03 - Fundamentals of Health Physics,MEDPHYS,4F03,We,11:30 AM,12:20 PM,HH 217,David Tucker
MEDPHYS 4F03 - Fundamentals of Health Physics,MEDPHYS,4F03,Fr,13:30 PM,14:20 PM,HH 217,David Tucker
MEDPHYS 4R06A - Radiation and Radioisotope Methodology,MEDPHYS,4R06A,Tu,14:30 PM,16:20 PM,ETB 237,Soohyun Byun
MEDPHYS 4T03 - Clinical Applications of Physics in Medicine,MEDPHYS,4T03,Tu,8:30 AM,9:20 AM,BSB 115,Maureen J Macdonald
MEDPHYS 4T03 - Clinical Applications of Physics in Medicine,MEDPHYS,4T03,Th,8:30 AM,9:20 AM,BSB 115,Maureen J Macdonald
MEDPHYS 4T03 - Clinical Applications of Physics in Medicine,MEDPHYS,4T03,Fr,8:30 AM,9:20 AM,BSB 115,Maureen J Macdonald
MEDPHYS 4Y06A - Senior Thesis,MEDPHYS,4Y06A,Fr,15:30 PM,16:20 PM,BSB B136,Sunita Nadella
MATLS 2B03 - Thermodynamics of Materials,MATLS,2B03,Mo,10:30 AM,11:20 AM,BSB 136,Dmitri Vladimirovich Malakhov
MATLS 2B03 - Thermodynamics of Materials,MATLS,2B03,We,10:30 AM,11:20 AM,BSB 136,Dmitri Vladimirovich Malakhov
MATLS 2B03 - Thermodynamics of Materials,MATLS,2B03,We,13:30 PM,14:20 PM,JHE A101,Dmitri Vladimirovich Malakhov
MATLS 2B03 - Thermodynamics of Materials,MATLS,2B03,Th,10:30 AM,11:20 AM,BSB 136,Dmitri Vladimirovich Malakhov
MATLS 2B03 - Thermodynamics of Materials,MATLS,2B03,Th,16:30 PM,17:20 PM,ITB 139,Dmitri Vladimirovich Malakhov
MATLS 2H04A - Measurements and Communication,MATLS,2H04A,Mo,14:30 PM,17:20 PM,JHE MSE,Oleg Rubel
MATLS 2H04A - Measurements and Communication,MATLS,2H04A,Mo,14:30 PM,17:20 PM,JHE 326H,Oleg Rubel
MATLS 2H04A - Measurements and Communication,MATLS,2H04A,Mo,9:30 AM,10:20 AM,TSH B106,Oleg Rubel
MATLS 2H04A - Measurements and Communication,MATLS,2H04A,We,14:30 PM,17:20 PM,JHE MSE,Oleg Rubel
MATLS 2H04A - Measurements and Communication,MATLS,2H04A,We,14:30 PM,17:20 PM,JHE 326H,Oleg Rubel
MATLS 2H04A - Measurements and Communication,MATLS,2H04A,Th,8:30 AM,10:20 AM,TSH B106,Oleg Rubel
MATLS 2H04A - Measurements and Communication,MATLS,2H04A,Fr,11:30 AM,12:20 PM,T13 125,Oleg Rubel
MATLS 2Q04 - Electronic Properties of Materials,MATLS,2Q04,Mo,8:30 AM,9:20 AM,T13 127,Marek Niewczas
MATLS 2Q04 - Electronic Properties of Materials,MATLS,2Q04,Tu,8:30 AM,11:30 AM,JHE MSE,Marek Niewczas
MATLS 2Q04 - Electronic Properties of Materials,MATLS,2Q04,We,8:30 AM,9:20 AM,T13 127,Marek Niewczas
MATLS 2Q04 - Electronic Properties of Materials,MATLS,2Q04,Th,11:30 AM,14:30 PM,JHE MSE,Marek Niewczas
MATLS 2Q04 - Electronic Properties of Materials,MATLS,2Q04,Fr,10:30 AM,11:20 AM,T13 127,Marek Niewczas
MATLS 2X03 - Crystalline Structure of Materials,MATLS,2X03,Mo,17:30 PM,18:20 PM,T13 127,Igor Zhitomirsky
MATLS 2X03 - Crystalline Structure of Materials,MATLS,2X03,Tu,14:30 PM,17:20 PM,JHE 210,Igor Zhitomirsky
MATLS 2X03 - Crystalline Structure of Materials,MATLS,2X03,Tu,14:30 PM,17:20 PM,ITB 139,Igor Zhitomirsky
MATLS 2X03 - Crystalline Structure of Materials,MATLS,2X03,We,17:30 PM,18:20 PM,T13 127,Igor Zhitomirsky
MATLS 2X03 - Crystalline Structure of Materials,MATLS,2X03,Fr,14:30 PM,17:20 PM,JHE 233A,Igor Zhitomirsky
MATLS 2X03 - Crystalline Structure of Materials,MATLS,2X03,Fr,14:30 PM,17:20 PM,JHE 234,Igor Zhitomirsky
MATLS 2X03 - Crystalline Structure of Materials,MATLS,2X03,Fr,14:30 PM,17:20 PM,JHE 234,Igor Zhitomirsky
MATLS 2X03 - Crystalline Structure of Materials,MATLS,2X03,Fr,14:30 PM,17:20 PM,JHE 233A,Igor Zhitomirsky
MATLS 3C04 - Thermodynamics of Multicomponent Systems,MATLS,3C04,Mo,14:30 PM,15:20 PM,T13 127,Dmitri Vladimirovich Malakhov
MATLS 3C04 - Thermodynamics of Multicomponent Systems,MATLS,3C04,Tu,14:30 PM,17:20 PM,JHE MSE,Dmitri Vladimirovich Malakhov
MATLS 3C04 - Thermodynamics of Multicomponent Systems,MATLS,3C04,We,14:30 PM,15:20 PM,T13 127,Dmitri Vladimirovich Malakhov
MATLS 3C04 - Thermodynamics of Multicomponent Systems,MATLS,3C04,We,9:30 AM,10:20 AM,ABB 163,Dmitri Vladimirovich Malakhov
MATLS 3C04 - Thermodynamics of Multicomponent Systems,MATLS,3C04,Th,14:30 PM,17:20 PM,JHE 238,Dmitri Vladimirovich Malakhov
MATLS 3C04 - Thermodynamics of Multicomponent Systems,MATLS,3C04,Fr,16:30 PM,17:20 PM,T13 127,Dmitri Vladimirovich Malakhov
MATLS 3J03 - Statistical Methods for Materials Engineers,MATLS,3J03,We,19:0 PM,22:0 PM,JHE 326H,Timothy Dietrich
MATLS 3M03 - Mechanical Behaviour of Materials,MATLS,3M03,Mo,10:30 AM,11:20 AM,JHE 134,Oleg Rubel
MATLS 3M03 - Mechanical Behaviour of Materials,MATLS,3M03,Mo,11:30 AM,12:20 PM,JHE 264,Oleg Rubel
MATLS 3M03 - Mechanical Behaviour of Materials,MATLS,3M03,Mo,12:30 PM,13:20 PM,JHE 134,Oleg Rubel
MATLS 3M03 - Mechanical Behaviour of Materials,MATLS,3M03,Mo,13:30 PM,14:20 PM,JHE 134,Oleg Rubel
MATLS 3M03 - Mechanical Behaviour of Materials,MATLS,3M03,Mo,14:30 PM,15:20 PM,JHE 134,Oleg Rubel
MATLS 3M03 - Mechanical Behaviour of Materials,MATLS,3M03,Mo,15:30 PM,16:20 PM,JHE 134,Oleg Rubel
MATLS 3M03 - Mechanical Behaviour of Materials,MATLS,3M03,Mo,16:30 PM,17:20 PM,JHE 134,Oleg Rubel
MATLS 3M03 - Mechanical Behaviour of Materials,MATLS,3M03,Mo,9:30 AM,10:20 AM,JHE 134,Oleg Rubel
MATLS 3M03 - Mechanical Behaviour of Materials,MATLS,3M03,Tu,10:30 AM,11:20 AM,JHE 134,Oleg Rubel
MATLS 3M03 - Mechanical Behaviour of Materials,MATLS,3M03,Tu,13:30 PM,14:20 PM,JHE 134,Oleg Rubel
MATLS 3M03 - Mechanical Behaviour of Materials,MATLS,3M03,Tu,14:30 PM,15:20 PM,JHE 134,Oleg Rubel
MATLS 3M03 - Mechanical Behaviour of Materials,MATLS,3M03,Tu,8:30 AM,9:20 AM,JHE 134,Oleg Rubel
MATLS 3M03 - Mechanical Behaviour of Materials,MATLS,3M03,Tu,9:30 AM,10:20 AM,JHE 134,Oleg Rubel
MATLS 3M03 - Mechanical Behaviour of Materials,MATLS,3M03,We,11:30 AM,12:20 PM,JHE 264,Oleg Rubel
MATLS 3M03 - Mechanical Behaviour of Materials,MATLS,3M03,Fr,13:30 PM,14:20 PM,JHE 264,Oleg Rubel
MATLS 3T04 - Phase Transformations,MATLS,3T04,Mo,17:30 PM,18:20 PM,JHE 326H,Hatem Zurob
MATLS 3T04 - Phase Transformations,MATLS,3T04,Tu,14:30 PM,17:20 PM,JHE 247,Hatem Zurob
MATLS 3T04 - Phase Transformations,MATLS,3T04,We,17:30 PM,18:20 PM,JHE 326H,Hatem Zurob
MATLS 3T04 - Phase Transformations,MATLS,3T04,Th,14:30 PM,17:20 PM,JHE 247,Hatem Zurob
MATLS 3T04 - Phase Transformations,MATLS,3T04,Th,17:30 PM,18:20 PM,JHE 326H,Hatem Zurob
MATLS 4D03 - Corrosion,MATLS,4D03,Tu,12:30 PM,13:20 PM,T13 106,Joseph Kish
MATLS 4D03 - Corrosion,MATLS,4D03,We,12:30 PM,13:20 PM,T13 106,Joseph Kish
MATLS 4D03 - Corrosion,MATLS,4D03,Fr,12:30 PM,13:20 PM,T13 106,Joseph Kish
MATLS 4G03 - Characterization of Nanomaterials,MATLS,4G03,Mo,19:0 PM,22:0 PM,ITB 139,"Alison Mark, Glynis de Silveira"
MATLS 4I03 - Sustainable Manufacturing Processes,MATLS,4I03,Tu,14:30 PM,15:20 PM,T13 127,Neslihan Dogan
MATLS 4I03 - Sustainable Manufacturing Processes,MATLS,4I03,Tu,15:30 PM,16:20 PM,JHE 264,Neslihan Dogan
MATLS 4I03 - Sustainable Manufacturing Processes,MATLS,4I03,Th,14:30 PM,15:20 PM,T13 127,Neslihan Dogan
MATLS 4I03 - Sustainable Manufacturing Processes,MATLS,4I03,Fr,14:30 PM,15:20 PM,T13 127,Neslihan Dogan
MATLS 4L04A - Materials Manufacturing,MATLS,4L04A,Tu,11:30 AM,12:20 PM,BSB 120,"Adrian Howard Kitai, Andre Phillion, Xiaogang Li"
MATLS 4L04A - Materials Manufacturing,MATLS,4L04A,Th,11:30 AM,12:20 PM,BSB 120,"Adrian Howard Kitai, Andre Phillion, Xiaogang Li"
MATLS 4L04A - Materials Manufacturing,MATLS,4L04A,Fr,11:30 AM,12:20 PM,BSB 120,"Adrian Howard Kitai, Andre Phillion, Xiaogang Li"
"MATLS 4N03 - Hydrogen, Solar and Nuclear Materials",MATLS,4N03,Mo,10:30 AM,11:20 AM,T13 127,Jeffrey Hoyt
"MATLS 4N03 - Hydrogen, Solar and Nuclear Materials",MATLS,4N03,We,10:30 AM,11:20 AM,T13 127,Jeffrey Hoyt
"MATLS 4N03 - Hydrogen, Solar and Nuclear Materials",MATLS,4N03,Th,10:30 AM,11:20 AM,T13 127,Jeffrey Hoyt
MATLS 4Z06A - Industrial Projects,MATLS,4Z06A,Mo,8:30 AM,10:20 AM,JHE MSE,"Hatem Zurob, Neslihan Dogan"
MATLS 4Z06A - Industrial Projects,MATLS,4Z06A,Th,8:30 AM,10:20 AM,HSC 1A4,"Hatem Zurob, Neslihan Dogan"
MECHENG 2A03 - Design Communication,MECHENG,2A03,Mo,10:30 AM,11:20 AM,JHE 219A,Timothy J Nye
MECHENG 2A03 - Design Communication,MECHENG,2A03,Mo,11:30 AM,12:20 PM,JHE 219A,Timothy J Nye
MECHENG 2A03 - Design Communication,MECHENG,2A03,Mo,13:30 PM,14:20 PM,JHE 219A,Timothy J Nye
MECHENG 2A03 - Design Communication,MECHENG,2A03,Mo,14:30 PM,16:20 PM,CNH 106,Timothy J Nye
MECHENG 2A03 - Design Communication,MECHENG,2A03,Mo,16:30 PM,17:20 PM,HH 109,Gregory Robert Wohl
MECHENG 2A03 - Design Communication,MECHENG,2A03,Tu,11:30 AM,12:20 PM,JHE 219A,Timothy J Nye
MECHENG 2A03 - Design Communication,MECHENG,2A03,Tu,13:30 PM,14:20 PM,JHE 219A,Timothy J Nye
MECHENG 2A03 - Design Communication,MECHENG,2A03,Tu,8:30 AM,9:20 AM,JHE 219A,Timothy J Nye
MECHENG 2A03 - Design Communication,MECHENG,2A03,We,14:30 PM,16:20 PM,BSB 120,Timothy J Nye
MECHENG 2D03 - Mechanical Engineering Design Elements,MECHENG,2D03,Tu,9:30 AM,10:20 AM,BSB B135,Cheryl Quenneville
MECHENG 2D03 - Mechanical Engineering Design Elements,MECHENG,2D03,We,9:30 AM,10:20 AM,BSB B135,Cheryl Quenneville
MECHENG 2D03 - Mechanical Engineering Design Elements,MECHENG,2D03,Fr,10:30 AM,11:20 AM,BSB 108,Cheryl Quenneville
MECHENG 2D03 - Mechanical Engineering Design Elements,MECHENG,2D03,Fr,13:30 PM,14:20 PM,BSB 108,Cheryl Quenneville
MECHENG 2D03 - Mechanical Engineering Design Elements,MECHENG,2D03,Fr,9:30 AM,10:20 AM,BSB B135,Cheryl Quenneville
MECHENG 2P04 - Statics and Mechanics of Materials,MECHENG,2P04,Tu,14:30 PM,15:20 PM,TSH B105,Philip Koshy
MECHENG 2P04 - Statics and Mechanics of Materials,MECHENG,2P04,Tu,15:30 PM,17:20 PM,JHE 326H,Philip Koshy
MECHENG 2P04 - Statics and Mechanics of Materials,MECHENG,2P04,Th,14:30 PM,15:20 PM,TSH B105,Philip Koshy
MECHENG 2P04 - Statics and Mechanics of Materials,MECHENG,2P04,Fr,11:30 AM,13:20 PM,CNH 106,Philip Koshy
MECHENG 2P04 - Statics and Mechanics of Materials,MECHENG,2P04,Fr,14:30 PM,15:20 PM,TSH B105,Philip Koshy
MECHENG 2Q04 - Engineering Mechanics: Kinetics and Dynamics,MECHENG,2Q04,Mo,15:30 PM,17:20 PM,T13 127,Sumanth Shankar
MECHENG 2Q04 - Engineering Mechanics: Kinetics and Dynamics,MECHENG,2Q04,Mo,9:30 AM,10:20 AM,BSB B136,Sumanth Shankar
MECHENG 2Q04 - Engineering Mechanics: Kinetics and Dynamics,MECHENG,2Q04,Tu,10:30 AM,11:20 AM,BSB B136,Sumanth Shankar
MECHENG 2Q04 - Engineering Mechanics: Kinetics and Dynamics,MECHENG,2Q04,Tu,11:30 AM,13:20 PM,JHE 326H,Sumanth Shankar
MECHENG 2Q04 - Engineering Mechanics: Kinetics and Dynamics,MECHENG,2Q04,Th,15:30 PM,17:20 PM,JHE A102,Sumanth Shankar
MECHENG 2Q04 - Engineering Mechanics: Kinetics and Dynamics,MECHENG,2Q04,Th,9:30 AM,10:20 AM,BSB B136,Sumanth Shankar
MECHENG 2QA4 - Engineering Mechanics: Kinetics and Dynamics,MECHENG,2QA4,Mo,12:30 PM,14:20 PM,JHE 329,Mateusz Piotr Sklad
MECHENG 2QA4 - Engineering Mechanics: Kinetics and Dynamics,MECHENG,2QA4,Tu,14:30 PM,16:20 PM,JHE 329,Mateusz Piotr Sklad
MECHENG 2QA4 - Engineering Mechanics: Kinetics and Dynamics,MECHENG,2QA4,Tu,9:30 AM,10:20 AM,BSB 108,Mateusz Piotr Sklad
MECHENG 2QA4 - Engineering Mechanics: Kinetics and Dynamics,MECHENG,2QA4,We,9:30 AM,10:20 AM,BSB 108,Mateusz Piotr Sklad
MECHENG 2QA4 - Engineering Mechanics: Kinetics and Dynamics,MECHENG,2QA4,Fr,9:30 AM,10:20 AM,BSB 108,Mateusz Piotr Sklad
MECHENG 3C03 - Manufacturing Engineering,MECHENG,3C03,Th,18:30 PM,21:30 PM,ITB AB102,Eu-gene Ng
MECHENG 3F04 - Modelling and Numerical Solutions,MECHENG,3F04,Tu,9:30 AM,10:20 AM,HH 109,Stephen Tullis
MECHENG 3F04 - Modelling and Numerical Solutions,MECHENG,3F04,We,15:30 PM,16:20 PM,HH 109,Stephen Tullis
MECHENG 3F04 - Modelling and Numerical Solutions,MECHENG,3F04,We,9:30 AM,10:20 AM,HH 109,Stephen Tullis
MECHENG 3F04 - Modelling and Numerical Solutions,MECHENG,3F04,Fr,9:30 AM,10:20 AM,HH 109,Stephen Tullis
MECHENG 3M03A - Composite Laboratory,MECHENG,3M03A,Mo,14:30 PM,17:20 PM,ETB 228,Chan Y Ching
MECHENG 3M03A - Composite Laboratory,MECHENG,3M03A,Mo,8:30 AM,11:20 AM,MDCL 1016,Chan Y Ching
MECHENG 3M03A - Composite Laboratory,MECHENG,3M03A,Tu,14:30 PM,17:20 PM,ETB 228,Chan Y Ching
MECHENG 3M03A - Composite Laboratory,MECHENG,3M03A,We,17:30 PM,20:30 PM,JHE 329,Chan Y Ching
MECHENG 3O04 - Fluid Mechanics,MECHENG,3O04,Mo,12:30 PM,13:20 PM,MDCL 1105,Mohamed Hamed
MECHENG 3O04 - Fluid Mechanics,MECHENG,3O04,Tu,13:30 PM,14:20 PM,MDCL 1105,Mohamed Hamed
